X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
104,122,82,38.2,39.6,137.9,-297,-102,77,3
589,394,317,35.7,23.5,157.2,-268,-83,83,3
-49,-122,-255,-123.8,53.2,88.6,-254,-68,80,3
-545,-976,440,6.4,28.0,110.5,-218,-34,93,3
-365,-673,45,43.6,17.0,90.9,-186,-27,110,3
-1438,-789,265,-11.8,28.7,27.9,-179,-30,126,3
-1687,-1030,58,30.9,10.8,-8.9,-177,-39,161,3
-1998,114,31,169.6,-17.0,-27.0,-182,-51,174,3
-1681,108,-115,-53.4,-23.8,-77.0,-200,-85,160,3
-1998,-386,165,-104.8,-41.7,-130.2,-211,-112,139,3
-1747,-473,-162,17.9,-50.1,-133.5,-217,-125,110,3
-1656,318,300,102.8,-81.8,-96.1,-227,-153,77,3
-1139,-309,-64,-80.6,-51.4,-118.1,-245,-182,54,3
-1331,-604,67,-9.9,-30.3,-74.0,-263,-180,40,3
-871,-240,52,37.6,-11.7,-9.2,-293,-188,33,3
-577,-238,6,-8.6,18.3,42.0,-307,-171,44,3
16,28,-52,33.8,53.0,105.7,-297,-130,71,3
263,355,125,2.8,63.0,137.3,-284,-106,85,3
280,214,384,-59.0,43.4,130.4,-266,-65,84,3
-140,-291,589,-0.4,32.2,132.0,-244,-84,66,3
-614,-1559,98,-28.9,-8.5,115.2,-207,-42,107,3
-956,-511,137,93.9,30.1,65.8,-188,-24,128,3
-1336,-683,245,-53.2,18.5,6.8,-187,-30,144,3
-1687,-630,-186,138.1,-18.8,2.5,-183,-35,176,3
-1763,452,-88,57.4,-39.9,-39.6,-186,-58,168,3
-1590,0,-237,-68.8,-36.6,-83.4,-204,-96,144,3
-1822,-723,-372,-134.2,-65.3,-151.6,-219,-109,114,3
-1835,-303,-219,88.4,-60.6,-128.0,-215,-124,88,3
-1698,469,361,76.5,-75.4,-102.6,-229,-162,63,3
-1178,-171,150,-96.5,-24.7,-96.5,-256,-197,44,3
-1119,-778,-72,-36.1,-4.8,-54.9,-269,-205,38,3
-689,-301,-21,62.0,3.7,14.0,-305,-183,48,3
-212,-88,3,31.7,31.7,68.4,-314,-154,72,3
168,136,137,42.2,37.7,128.8,-299,-124,78,3
221,522,338,-18.2,28.4,145.6,-272,-102,68,3
140,-120,-418,-141.3,34.0,113.2,-253,-95,56,3
-695,-1326,402,-21.0,24.0,108.8,-225,-48,80,3
-267,-432,184,108.5,21.0,95.4,-194,-35,102,3
-1224,-579,331,-54.3,28.3,40.5,-180,-41,109,3
-1992,-1297,59,-10.8,27.1,-9.7,-174,-36,160,3
-1998,231,-14,195.5,-3.5,-10.1,-181,-49,182,3
-1815,235,-164,-26.1,-23.0,-67.0,-193,-74,159,3
-1998,-85,227,-85.9,-46.0,-106.5,-198,-113,136,3
-1273,-744,-366,-33.1,-64.7,-125.1,-202,-128,110,3
-1809,103,156,122.0,-86.2,-96.3,-218,-145,89,3
-1030,44,-113,-41.0,-52.7,-113.6,-230,-164,43,3
-1416,-233,332,-17.6,-33.9,-79.7,-248,-183,35,3
-923,-429,-1,-6.6,8.6,-30.6,-279,-178,25,3
-551,-263,15,11.4,27.0,30.5,-301,-170,39,3
-225,-117,-95,2.9,42.7,98.9,-308,-143,57,3
248,44,-48,40.6,28.9,140.0,-284,-88,72,3
387,444,397,47.6,6.8,148.7,-263,-70,67,3
-114,-204,-209,-127.4,39.9,87.0,-237,-70,61,3
-765,-1297,438,-19.6,19.8,80.0,-206,-41,75,3
-485,-559,408,68.1,29.0,67.5,-188,-28,97,3
-1415,-777,328,-20.1,31.7,26.7,-172,-28,123,3
-1584,-937,-93,21.5,18.2,-8.6,-176,-42,160,3
-1998,-52,-53,148.0,-13.3,-37.3,-186,-52,178,3
-1749,450,-232,24.8,-25.9,-86.3,-206,-87,158,3
-1998,-320,208,-117.5,-34.8,-146.7,-224,-118,142,3
-1720,-484,-342,18.0,-41.6,-131.8,-229,-138,100,3
-1735,265,212,18.1,-77.2,-108.5,-230,-160,75,3
-1226,-438,-51,-74.6,-50.0,-101.9,-246,-185,45,3
-1137,-558,55,13.7,-43.1,-59.5,-263,-175,34,3
-851,-148,140,57.8,-20.0,5.4,-282,-171,23,3
-443,-207,96,9.1,15.3,48.8,-297,-154,42,3
158,-97,-44,11.0,52.8,102.2,-299,-116,75,3
187,271,146,35.5,59.8,132.2,-278,-89,85,3
628,579,323,8.6,30.5,154.9,-268,-90,68,3
-421,-840,-735,-281.6,100.8,23.7,-235,-65,78,3
-515,-1047,352,126.5,17.9,82.3,-209,-31,95,3
-864,-346,589,55.3,24.0,60.5,-192,-32,117,3
-1362,-1051,49,-69.5,11.2,19.8,-175,-36,140,3
-1791,-805,-106,137.0,-20.9,1.8,-181,-35,174,3
-1834,730,-72,111.4,-41.4,-35.4,-189,-67,169,3
-1640,106,-134,-85.5,-26.9,-90.0,-198,-108,137,3
-1514,-677,-629,-119.4,-60.9,-129.0,-211,-123,122,3
-1913,-2,-355,107.1,-64.1,-114.8,-213,-138,100,3
-1896,135,495,-16.0,-52.2,-104.7,-237,-169,66,3
-1108,-657,-71,-103.0,-21.8,-96.6,-258,-188,48,3
-1062,-505,10,25.0,-16.5,-42.9,-282,-190,43,3
-662,-167,10,42.7,5.9,17.1,-297,-184,45,3
21,-97,-113,12.1,31.7,82.2,-304,-144,71,3
132,226,112,48.0,45.5,133.1,-290,-106,81,3
363,557,364,-15.3,25.3,147.9,-266,-82,76,3
148,-39,28,-161.8,54.1,101.1,-251,-82,57,3
-396,-1758,162,-9.4,9.5,104.6,-207,-39,89,3
-880,-356,159,116.7,23.5,73.6,-187,-33,119,3
-1555,-785,387,-44.0,32.2,14.6,-187,-41,140,3
-1697,-987,-48,42.9,13.2,-6.0,-188,-47,171,3
-1998,199,-122,168.9,-20.7,-27.4,-188,-72,175,3
-1565,220,-302,-22.2,-25.5,-83.8,-206,-105,150,3
-1889,-566,-290,-143.9,-52.8,-157.1,-219,-127,131,3
-1982,-463,-399,79.8,-66.0,-119.2,-223,-134,118,3
-1577,163,23,20.1,-77.8,-108.5,-235,-167,74,3
-1433,-429,82,-61.3,-44.1,-94.0,-248,-192,43,3
-1022,-513,45,-0.9,-31.7,-54.0,-270,-189,38,3
-787,-206,56,32.3,-11.9,5.9,-288,-175,36,3
-213,-228,58,4.7,21.5,58.2,-304,-153,51,3
96,175,-2,31.6,50.4,123.0,-301,-114,79,3
270,334,164,-19.8,42.4,150.0,-282,-75,94,3
465,181,241,-96.1,52.3,107.9,-261,-89,73,3
-229,-1276,5,1.5,25.9,121.5,-231,-49,92,3
-688,-337,102,91.3,28.7,98.0,-202,-24,122,3
-1302,-758,176,-59.4,35.5,27.1,-188,-37,123,3
-1661,-1274,-63,11.4,18.5,-0.2,-182,-40,173,3
-1998,73,7,162.4,-16.7,-16.5,-178,-47,174,3
-1854,110,-107,-22.8,-32.8,-65.6,-187,-79,176,3
-1998,-98,365,-90.6,-45.2,-135.9,-214,-108,140,3
-1471,-472,-213,40.5,-51.5,-129.0,-219,-131,124,3
-1623,201,294,47.0,-77.3,-107.8,-232,-167,85,3
-1277,-519,-60,-49.9,-46.4,-115.5,-252,-178,51,3
-1279,-434,35,32.9,-31.1,-76.7,-271,-179,43,3
-907,-95,91,29.1,-9.6,-22.5,-295,-183,36,3
-493,-212,64,-19.3,21.6,35.4,-308,-161,57,3
90,-47,-87,5.3,40.7,107.0,-303,-130,74,3
303,321,102,-50.1,42.5,123.8,-285,-109,68,3
334,368,173,-3.5,7.2,159.1,-265,-95,59,3
-654,-1320,-237,-228.7,78.6,46.4,-233,-58,75,3
-341,-943,339,138.8,9.2,96.8,-209,-33,96,3
-1034,-240,601,33.1,27.7,64.7,-194,-35,109,3
-1566,-1063,8,-47.9,27.5,18.4,-182,-44,143,3
-1938,-820,-27,83.3,7.9,-23.1,-191,-53,178,3
-1998,408,-159,110.6,-16.1,-65.1,-200,-65,178,3
-1923,301,-154,-18.9,-30.1,-102.4,-217,-97,157,3
-1332,-421,-476,-31.7,-55.8,-129.6,-226,-126,124,3
-1441,-16,-95,62.7,-75.6,-105.2,-233,-142,91,3
-1458,-294,-54,-16.1,-76.0,-112.5,-245,-164,62,3
-1390,-364,-8,-24.3,-38.8,-85.4,-262,-178,44,3
-861,-208,34,19.5,-22.7,-33.1,-286,-183,40,3
-628,-214,86,-5.8,9.8,23.2,-303,-166,51,3
66,-80,-116,12.1,45.1,105.9,-309,-137,64,3
149,251,142,-2.3,49.7,134.7,-283,-94,82,3
769,681,239,29.0,16.0,178.5,-268,-89,70,3
-406,-1338,-880,-361.4,105.4,17.0,-245,-59,79,3
-731,-1039,807,173.4,13.1,90.8,-205,-30,86,3
-833,-285,479,52.9,29.3,63.1,-185,-30,108,3
-1375,-1023,13,-33.7,23.3,22.1,-180,-31,148,3
-1846,-449,-17,129.8,-8.4,-7.1,-186,-49,163,3
-1812,121,-86,-12.7,-30.5,-65.5,-194,-73,157,3
-1727,35,-188,-32.0,-40.1,-99.0,-221,-112,135,3
-1366,-380,-518,-32.8,-58.4,-134.1,-219,-132,121,3
-1374,171,-32,69.7,-69.4,-113.1,-236,-152,92,3
-1183,-381,-204,-72.3,-60.8,-132.7,-237,-178,58,3
-1419,-667,18,11.6,-38.0,-83.5,-272,-179,37,3
-948,-175,35,52.0,-26.7,-34.8,-285,-190,30,3
-501,-248,76,-19.8,0.9,16.3,-304,-167,53,3
-35,-82,-123,25.2,46.2,100.3,-306,-136,64,3
262,412,164,18.6,53.0,132.9,-293,-110,76,3
234,338,353,-63.9,37.7,138.0,-267,-73,81,3
-71,-318,-4,-52.8,50.9,131.6,-248,-80,68,3
-558,-1720,74,-93.1,30.8,86.4,-215,-31,83,3
-1099,-624,185,85.1,35.0,51.2,-188,-34,123,3
-1203,-854,137,0.1,14.5,26.2,-179,-28,149,3
-1667,-559,-134,109.3,-15.8,7.9,-178,-49,165,3
-1938,246,17,-8.5,-29.2,-56.2,-186,-58,164,3
-1675,-106,-245,-37.6,-36.6,-87.0,-201,-97,140,3
-1429,-459,-552,-73.0,-71.0,-137.5,-214,-123,116,3
-1633,-5,-269,49.4,-74.9,-116.7,-210,-136,82,3
-1658,-68,129,-12.1,-72.7,-109.4,-227,-168,62,3
-1359,-591,60,-60.3,-37.2,-100.5,-241,-172,33,3
-1189,-303,169,44.1,-32.9,-48.0,-264,-175,27,3
-605,-111,55,17.0,4.9,1.4,-287,-170,27,3
-250,-135,35,15.6,40.7,80.0,-303,-148,51,3
130,38,124,37.2,62.3,130.8,-296,-111,79,3
389,633,394,34.4,35.9,154.0,-276,-84,69,3
-41,-295,-281,-169.7,67.2,96.4,-249,-73,67,3
-421,-1435,377,3.9,27.5,110.3,-220,-29,99,3
-509,-400,141,119.7,24.8,99.4,-196,-22,111,3
-1332,-684,277,-29.9,34.6,32.2,-189,-36,125,3
-1968,-1170,102,-24.5,30.4,-13.3,-184,-42,165,3
-1998,-170,-6,145.5,-13.7,-34.3,-186,-52,174,3
-1802,330,-187,-10.7,-31.1,-75.8,-201,-79,161,3
-1998,-396,175,-110.5,-43.3,-141.2,-215,-110,127,3
-1673,-517,-303,47.3,-48.0,-126.7,-223,-124,111,3
-1857,233,121,74.0,-89.6,-117.9,-233,-151,88,3
-1421,-246,49,-54.6,-44.9,-104.7,-248,-176,41,3
-1168,-603,-42,-30.3,-36.7,-80.5,-269,-185,37,3
-922,-261,90,32.7,-24.2,-1.5,-292,-176,24,3
-305,-246,1,-14.9,12.8,53.7,-302,-162,48,3
0,142,-49,27.3,45.9,123.7,-299,-120,68,3
334,309,95,0.5,52.0,143.9,-282,-79,71,3
540,402,333,10.9,36.2,157.3,-265,-89,63,3
-669,-1400,-187,-202.3,74.7,58.5,-229,-49,78,3
-933,-851,374,71.9,40.1,52.4,-209,-22,96,3
-975,-525,438,12.6,44.5,43.7,-198,-35,119,3
-1562,-1251,52,-22.4,23.8,5.0,-171,-26,167,3
-1974,-359,44,166.1,-7.9,-15.4,-177,-42,175,3
-1978,241,-74,5.3,-27.0,-62.4,-197,-63,178,3
-1986,53,257,-51.8,-40.3,-98.7,-209,-104,144,3
-1279,-489,-455,-45.4,-62.2,-131.3,-215,-122,130,3
-1460,101,12,70.6,-82.6,-107.3,-227,-143,98,3
-1203,-299,-154,-56.2,-70.3,-128.1,-240,-168,55,3
-1421,-413,19,8.6,-43.8,-82.9,-271,-181,32,3
-964,-74,81,14.3,-13.9,-16.3,-287,-185,24,3
-571,-258,50,-36.6,3.3,47.6,-300,-169,50,3
-82,-183,-105,14.4,33.3,108.4,-299,-126,64,3
233,90,124,65.2,43.6,146.3,-280,-78,69,3
653,713,386,42.7,18.7,164.1,-259,-71,75,3
-406,-510,277,-247.5,59.0,42.0,-234,-75,55,3
-90,-1660,155,4.9,-2.2,118.5,-206,-28,86,3
-949,-384,12,153.9,22.0,87.3,-189,-26,104,3
-1515,-639,328,-53.7,34.3,6.8,-178,-23,127,3
-1616,-954,4,84.4,9.3,-13.0,-179,-35,162,3
-1885,282,-84,110.2,-26.1,-47.2,-178,-57,165,3
-1655,193,-262,-19.3,-32.4,-83.7,-201,-86,139,3
-1694,-435,-322,-125.5,-53.7,-154.2,-214,-128,121,3
-1860,-271,-373,25.9,-51.8,-132.2,-230,-139,92,3
-1716,184,-143,18.9,-66.0,-117.0,-233,-163,58,3
-1326,-422,-2,-38.3,-37.8,-94.0,-257,-176,54,3
-1095,-440,74,18.9,-26.5,-39.1,-275,-174,42,3
-864,-199,124,-1.9,-2.5,11.8,-291,-184,32,3
-70,-315,-37,-26.4,17.6,68.9,-302,-152,57,3
221,32,29,61.1,36.0,134.6,-303,-106,61,3
544,610,475,26.9,30.0,136.9,-265,-78,66,3
159,119,81,-102.6,41.5,110.0,-249,-95,41,3
-595,-1578,66,-85.1,38.2,95.8,-222,-51,65,3
-584,-459,-3,128.5,26.5,99.4,-197,-26,95,3
-1279,-587,371,-45.8,32.9,29.0,-182,-35,109,3
-1640,-1203,21,-7.5,20.3,-7.6,-190,-27,149,3
-1998,195,-95,215.0,-15.3,-14.1,-182,-57,171,3
-1780,502,-163,-5.4,-22.6,-74.1,-203,-80,156,3
-1998,-257,155,-124.4,-29.6,-137.5,-217,-109,136,3
-1462,-702,-390,-4.9,-48.7,-128.6,-228,-120,108,3
-1772,104,192,120.8,-82.5,-103.1,-238,-146,85,3
-1207,-184,148,-25.8,-59.4,-103.3,-254,-171,56,3
-1286,-361,-111,-49.9,-26.3,-76.1,-273,-175,29,3
-957,-334,90,17.6,-8.6,-13.5,-302,-182,44,3
-228,-324,-12,18.9,17.3,38.6,-312,-158,50,3
-39,266,-40,49.2,52.6,104.3,-311,-132,83,3
135,259,134,-47.9,62.9,125.9,-298,-96,86,3
675,309,237,12.0,18.5,167.4,-280,-94,79,3
-378,-1014,-886,-280.4,99.4,17.7,-247,-56,101,3
-584,-764,678,172.4,11.2,81.4,-219,-30,127,3
-689,-391,290,-3.3,16.6,52.7,-199,-24,131,3
-1450,-1325,61,11.6,-4.5,33.3,-178,-27,156,3
-1753,3,-156,168.0,-27.3,10.2,-179,-41,180,3
-1788,137,-40,-12.4,-36.6,-46.4,-184,-66,171,3
-1649,-158,-274,-80.5,-42.1,-90.0,-200,-97,139,3
-1737,-702,-367,-39.1,-77.5,-136.9,-205,-112,133,3
-1973,140,3,86.8,-62.0,-123.4,-218,-129,97,3
-1577,184,339,-26.1,-49.5,-123.9,-237,-170,55,3
-1274,-574,-82,-94.0,-11.2,-110.4,-259,-194,48,3
-974,-396,18,59.3,-12.8,-36.9,-285,-188,35,3
-514,-115,70,40.1,7.2,19.6,-296,-178,45,3
-139,58,-42,2.3,40.3,80.4,-315,-163,74,3
157,159,-52,-70.3,62.0,124.6,-316,-142,75,3
262,-33,127,-46.2,45.5,133.9,-279,-84,89,3
515,268,307,90.8,9.0,167.5,-259,-89,75,3
-1025,-1310,-272,-89.7,18.2,104.8,-222,-47,91,3
-858,-936,53,54.1,26.3,67.4,-206,-38,112,3
-1408,-793,180,-23.3,23.6,26.4,-185,-37,122,3
-1404,-1066,-94,75.0,-8.1,14.2,-180,-30,166,3
-1998,317,-83,199.9,-36.6,-5.6,-186,-57,177,3
-1682,343,-239,-54.5,-37.4,-80.8,-212,-83,149,3
-1998,-488,-31,-142.5,-40.6,-150.4,-217,-116,134,3
-1738,-557,-216,31.5,-52.3,-135.3,-218,-130,102,3
-1627,297,233,70.6,-74.8,-107.7,-234,-159,73,3
-1152,-369,-40,-67.9,-38.4,-111.5,-255,-184,43,3
-1021,-446,5,-1.6,-29.2,-69.5,-279,-190,40,3
-788,-259,42,7.2,-4.9,-10.3,-292,-189,38,3
-219,-285,-130,6.0,20.3,53.7,-304,-164,54,3
-40,378,-24,56.4,42.0,129.0,-303,-132,80,3
389,279,133,-50.5,49.2,141.4,-275,-90,81,3
463,259,238,4.5,25.9,162.3,-262,-85,63,3
-751,-1386,-30,-50.2,27.7,112.7,-236,-59,77,3
-587,-887,93,62.8,28.9,80.2,-197,-34,98,3
-1281,-716,216,0.4,36.4,31.3,-190,-31,127,3
-1628,-960,-46,24.5,12.3,6.7,-184,-25,161,3
-1998,-81,-24,141.4,-14.4,-17.3,-182,-53,186,3
-1881,129,-108,-10.1,-26.8,-67.6,-193,-75,161,3
-1998,-163,279,-56.6,-39.4,-115.9,-212,-118,136,3
-1591,-398,-269,-26.6,-42.4,-132.0,-226,-135,116,3
-1711,-43,176,73.7,-71.3,-105.7,-233,-151,88,3
-1022,-213,-92,-8.3,-49.7,-102.1,-251,-177,59,3
-1228,-312,48,-26.1,-32.2,-77.5,-267,-188,46,3
-856,-326,6,-1.5,-10.8,-16.5,-284,-187,36,3
-494,-391,30,-8.4,3.9,36.4,-293,-163,56,3
79,-51,-116,36.9,33.6,106.2,-309,-135,74,3
345,187,153,-2.8,50.6,127.7,-294,-91,86,3
486,553,36,35.0,38.7,156.0,-265,-79,82,3
-663,-583,1138,-387.7,85.5,-15.4,-246,-70,67,3
-518,-1640,458,32.4,26.3,56.3,-208,-35,98,3
-788,-474,373,103.3,18.2,61.9,-196,-22,128,3
-1433,-964,-25,-10.7,14.6,16.8,-191,-31,155,3
-1954,-547,0,94.7,-4.3,-9.0,-180,-49,180,3
-1871,288,-172,61.3,-24.4,-49.1,-194,-63,164,3
-1881,36,76,-15.2,-24.8,-80.3,-216,-101,144,3
-1288,-384,-593,-76.9,-55.0,-134.6,-223,-123,139,3
-1465,-8,-295,82.6,-66.1,-111.0,-233,-145,99,3
-1166,-206,-140,-35.9,-61.8,-119.2,-253,-172,80,3
-1378,-575,-85,-42.7,-26.8,-91.2,-268,-183,53,3
-1069,-326,-28,29.5,-22.5,-38.8,-295,-186,40,3
-620,-243,56,1.6,-1.5,17.0,-309,-176,50,3
-67,-207,-83,-6.3,24.8,72.9,-313,-152,62,3
66,239,71,24.2,39.3,132.5,-311,-121,71,3
261,216,104,-11.8,40.5,133.9,-277,-73,79,3
359,375,316,-12.4,40.2,126.7,-268,-87,65,3
-632,-1603,86,-165.4,37.5,85.8,-237,-61,92,3
-783,-911,-26,86.1,21.7,65.5,-216,-31,113,3
-1228,-662,307,26.2,16.5,33.9,-196,-34,130,3
-1560,-1026,-122,35.3,-2.1,4.9,-178,-38,159,3
-1998,222,-39,133.3,-21.9,-20.4,-186,-55,171,3
-1829,183,-214,-33.9,-24.0,-65.7,-195,-84,166,3
-1998,-369,35,-120.9,-45.5,-146.0,-217,-113,139,3
-1885,-433,-153,16.3,-44.9,-126.4,-231,-131,102,3
-1837,19,138,57.3,-62.5,-101.9,-239,-160,75,3
-1221,-298,112,-32.7,-46.4,-99.3,-258,-185,45,3
-1166,-452,44,-35.4,-20.2,-73.8,-280,-195,45,3
-858,-285,-81,13.5,-1.7,-15.1,-299,-184,49,3
-598,-181,5,11.1,22.8,38.4,-319,-170,59,3
-34,-153,-33,3.0,36.1,96.1,-308,-133,77,3
133,132,91,17.0,35.9,129.0,-286,-95,83,3
447,590,384,35.0,16.0,150.3,-269,-99,76,3
-349,-905,-748,-310.1,105.6,29.6,-251,-69,92,3
-817,-1311,411,83.2,20.0,74.4,-216,-35,109,3
-700,-360,428,97.8,18.8,71.2,-197,-23,120,3
-1161,-811,51,-17.5,10.8,34.5,-181,-26,146,3
-1734,-666,-107,79.8,-12.0,8.8,-172,-38,182,3
-1874,269,-64,69.7,-29.7,-29.3,-186,-61,174,3
-1703,-12,-243,-52.5,-33.5,-82.6,-200,-91,154,3
-1897,-435,-373,-76.5,-60.6,-137.9,-212,-121,126,3
-1810,-57,-275,22.8,-58.0,-124.1,-219,-138,103,3
-1897,-21,329,-4.6,-65.8,-105.8,-235,-170,67,3
-1192,-637,-87,-50.8,-43.4,-108.3,-242,-180,42,3
-1290,-273,101,46.5,-33.6,-57.0,-272,-180,25,3
-831,-49,129,9.5,0.0,-8.6,-292,-191,28,3
-338,-339,-51,-46.6,29.1,41.2,-306,-165,53,3
31,-43,-133,53.4,50.2,131.5,-298,-122,66,3
310,292,253,21.9,42.0,145.2,-277,-82,84,3
278,262,227,-32.0,39.3,139.4,-266,-100,64,3
-598,-1417,-98,-172.2,57.8,83.7,-241,-64,79,3
-556,-890,-85,91.1,26.4,78.8,-199,-29,101,3
-1165,-494,400,42.1,35.0,39.2,-188,-25,128,3
-1578,-1016,-15,1.0,16.5,9.8,-182,-33,181,3
-1997,-259,2,138.9,-10.7,-26.5,-186,-55,190,3
-1889,216,-123,-8.6,-30.5,-67.1,-202,-80,179,3
-1998,-268,254,-75.0,-48.3,-127.0,-217,-118,139,3
-1813,-352,-265,-3.9,-45.9,-138.3,-222,-131,134,3
-1894,239,230,57.4,-72.8,-113.4,-235,-155,83,3
-1123,-424,-281,-58.5,-45.5,-116.9,-251,-179,62,3
-1226,-418,-2,26.1,-36.5,-72.5,-273,-184,42,3
-907,-230,101,35.0,-19.0,-17.9,-287,-179,42,3
-580,-304,61,-21.0,15.7,37.1,-304,-169,41,3
22,-189,-126,16.6,37.5,109.2,-306,-130,74,3
353,227,246,36.9,35.2,140.2,-282,-81,81,3
374,521,333,12.7,27.0,143.2,-271,-96,58,3
-455,-1111,173,-89.8,38.1,119.7,-243,-53,70,3
-208,-656,-88,52.5,16.4,109.0,-208,-32,91,3
-1144,-592,369,-10.3,30.1,49.3,-183,-28,110,3
-1326,-892,165,-29.8,28.0,27.9,-180,-34,140,3
-1726,-736,-31,157.1,-8.7,-8.4,-177,-38,169,3
-1906,508,-106,48.5,-29.2,-54.8,-183,-68,162,3
-1996,12,416,-88.2,-28.5,-103.9,-210,-109,131,3
-1306,-747,-614,-75.1,-48.1,-150.2,-228,-130,113,3
-1704,156,-106,133.8,-75.2,-108.5,-237,-137,95,3
-1288,0,-31,-31.6,-67.7,-123.8,-250,-182,56,3
-1406,-623,-38,-58.1,-31.0,-96.3,-265,-191,35,3
-1029,-289,31,37.4,-21.2,-37.1,-287,-190,38,3
-550,-147,80,-0.2,15.6,38.0,-305,-181,54,3
9,-90,-66,20.1,41.3,105.8,-320,-146,67,3
325,306,43,4.4,51.8,139.8,-299,-96,79,3
527,476,314,-3.9,14.7,160.2,-270,-81,61,3
-343,-746,-171,-172.9,64.1,80.0,-243,-64,69,3
-97,-1253,384,113.6,0.3,123.1,-208,-29,101,3
-1083,-187,200,72.0,29.1,73.7,-199,-37,104,3
-1609,-1176,176,-80.2,27.3,4.7,-183,-35,145,3
-1865,-787,-28,174.4,-7.2,-15.8,-183,-50,168,3
-1723,368,-71,31.9,-33.8,-56.2,-190,-73,169,3
-1998,0,434,-54.4,-49.6,-103.4,-212,-107,140,3
-1420,-428,-391,-24.1,-60.9,-127.2,-216,-136,119,3
-1532,213,172,58.1,-83.9,-112.2,-228,-162,77,3
-1085,-324,-217,-79.5,-61.8,-130.5,-239,-182,44,3
-1330,-597,66,0.7,-49.5,-92.2,-259,-187,24,3
-943,-115,76,56.2,-27.7,-24.2,-274,-189,24,3
-471,-152,74,-8.6,11.3,46.9,-298,-175,33,3
-76,-135,-19,10.4,40.5,116.6,-294,-141,59,3
417,238,151,22.4,46.4,145.8,-285,-99,60,3
703,518,244,15.9,20.3,162.1,-261,-91,55,3
-572,-932,-458,-258.3,95.8,44.3,-235,-70,59,3
-388,-1215,589,118.8,12.3,106.0,-209,-26,95,3
-809,-405,345,66.0,32.6,63.4,-190,-21,115,3
-1586,-1136,64,-23.9,24.5,13.6,-178,-29,158,3
-1840,-269,-12,176.5,-11.8,-12.1,-174,-36,161,3
-1763,115,-41,-39.4,-29.7,-63.9,-190,-66,154,3
-1998,38,269,-33.8,-49.5,-99.2,-200,-104,139,3
-1418,-273,-296,-19.0,-61.7,-123.9,-216,-130,105,3
-1500,-7,46,16.5,-67.2,-121.9,-218,-149,71,3
-1359,-294,-17,-27.3,-63.9,-117.7,-236,-175,45,3
-1414,-514,49,-4.9,-29.0,-91.0,-263,-173,26,3
-951,-65,164,65.2,-10.7,-20.4,-286,-184,33,3
-633,-124,118,-33.5,34.3,24.4,-308,-169,42,3
-22,-69,-52,-13.2,58.4,102.4,-307,-152,61,3
355,-3,127,-6.8,56.0,137.6,-297,-111,70,3
436,325,445,-1.0,21.7,133.7,-272,-70,75,3
-120,-66,-200,-67.6,45.8,113.5,-245,-77,65,3
-719,-1840,-27,-105.8,21.3,80.7,-217,-44,102,3
-1013,-577,270,86.3,20.8,58.8,-199,-33,111,3
-1370,-907,416,-30.3,15.8,-0.2,-188,-40,128,3
-1362,-877,-44,99.8,-7.2,-20.8,-193,-61,154,3
-1998,412,-123,55.4,-30.8,-56.6,-194,-77,155,3
-1998,-102,388,-38.8,-39.9,-99.3,-203,-109,128,3
-1714,-323,-261,31.8,-48.2,-122.7,-220,-128,107,3
-1509,271,-58,58.5,-65.5,-112.6,-225,-147,84,3
-1393,-115,64,-45.2,-43.8,-108.9,-237,-164,57,3
-1161,-413,45,26.1,-27.8,-53.0,-266,-160,45,3
-1020,-373,78,28.0,0.6,-12.9,-288,-163,44,3
-872,-207,27,-28.9,28.7,24.7,-309,-163,66,3
-125,-328,59,-58.9,35.3,72.0,-312,-149,68,3
506,-159,-71,-18.2,30.2,123.0,-296,-107,82,3
337,437,753,86.2,-3.5,153.6,-268,-68,77,3
-6,-216,-56,-125.1,40.6,73.3,-252,-79,49,3
-633,-1207,616,-9.1,14.7,128.1,-219,-41,72,3
-590,-579,71,87.3,16.4,94.2,-205,-39,113,3
-1288,-792,182,-32.7,25.2,12.5,-187,-33,129,3
-1647,-943,-135,73.7,0.4,-14.0,-194,-47,156,3
-1920,167,-99,91.4,-26.6,-45.7,-199,-70,162,3
-1809,155,-182,-30.7,-29.4,-84.9,-207,-104,150,3
-1340,-432,-501,-54.3,-60.3,-130.6,-215,-134,121,3
-1447,14,-249,47.4,-73.9,-115.9,-228,-138,87,3
-1820,-80,147,-13.2,-68.1,-109.9,-233,-169,62,3
-1183,-723,-65,-54.3,-35.8,-100.8,-253,-191,35,3
-1191,-450,102,63.9,-34.1,-44.7,-271,-180,27,3
-797,-123,88,27.4,-5.6,6.1,-299,-178,35,3
-330,-98,22,3.2,32.2,67.4,-302,-152,52,3
193,97,-19,5.1,49.2,132.7,-292,-113,57,3
332,125,130,-31.8,52.5,133.2,-273,-93,77,3
629,322,226,10.7,30.9,133.9,-257,-82,69,3
-1186,-1059,-137,-175.8,85.1,51.8,-231,-42,81,3
-546,-1016,262,76.7,29.3,72.9,-207,-36,110,3
-1056,-606,489,-3.9,38.4,19.3,-197,-36,134,3
-1515,-1031,91,11.4,18.3,-3.6,-194,-39,165,3
-1998,-284,27,114.8,-7.7,-26.6,-202,-65,176,3
-1823,156,-182,11.4,-25.6,-69.5,-207,-84,170,3
